ver_format,FAKE_GPS,app,ver_app,device_id,date,time,device,tick,s_t4,s_h4,s_b2,s_d2,s_d0,s_d1,d_t5,d_h5,gps_lat,gps_lon,gps_fix,gps_num
3,1,MAPS,5.1.8,9E65F90B244F,2017-12-29,16:48:16,LinkIt_Smart_7688_Duo,15480205,19.64,92.88,1018.80,30,46,57,26.38,55.90,23.708820,120.427081,1,15
3,1,MAPS,5.1.8,9E65F90B244F,2017-12-29,16:51:14,LinkIt_Smart_7688_Duo,15657875,19.61,92.73,1018.84,30,45,59,26.41,55.70,23.708820,120.427081,1,15
3,1,MAPS,5.1.8,9E65F90B244F,2017-12-29,16:57:09,LinkIt_Smart_7688_Duo,16013142,19.57,94.06,1018.80,28,44,55,26.22,56.19,23.708820,120.427081,1,15
3,1,MAPS,5.1.8,9E65F90B244F,2017-12-29,21:08:58,LinkIt_Smart_7688_Duo,31122405,19.52,94.79,1018.59,30,46,60,25.44,59.04,23.708820,120.427081,1,15
3,1,MAPS,5.1.8,9E65F90B244F,2017-12-29,21:09:57,LinkIt_Smart_7688_Duo,31181649,19.54,94.88,1018.59,31,49,66,25.44,59.10,23.708820,120.427081,1,15
3,1,MAPS,5.1.8,9E65F90B244F,2017-12-29,21:10:57,LinkIt_Smart_7688_Duo,31240859,19.56,94.88,1018.64,30,49,63,25.45,59.07,23.708820,120.427081,1,15
3,1,MAPS,5.1.8,9E65F90B244F,2017-12-29,21:11:56,LinkIt_Smart_7688_Duo,31300104,19.56,94.85,1018.62,31,49,62,25.49,59.01,23.708820,120.427081,1,15
3,1,MAPS,5.1.8,9E65F90B244F,2017-12-29,21:12:55,LinkIt_Smart_7688_Duo,31359307,19.59,94.84,1018.65,31,47,63,25.52,58.90,25.743596,123.471476,1,15
3,1,MAPS,5.1.8,9E65F90B244F,2017-12-29,21:14:54,LinkIt_Smart_7688_Duo,31477766,19.60,94.55,1018.63,31,48,62,25.61,58.61,23.708820,120.427081,1,15
3,1,MAPS,5.1.8,9E65F90B244F,2017-12-29,21:16:52,LinkIt_Smart_7688_Duo,31596179,19.61,94.46,1018.72,32,50,67,25.62,58.51,23.708820,120.427081,1,15
3,1,MAPS,5.1.8,9E65F90B244F,2017-12-29,21:24:46,LinkIt_Smart_7688_Duo,32070225,19.64,94.15,1018.85,32,48,61,25.63,58.43,23.708820,120.427081,1,15
3,1,MAPS,5.1.8,9E65F90B244F,2017-12-29,21:34:44,LinkIt_Smart_7688_Duo,32668612,19.71,94.41,1018.84,32,51,67,25.62,58.72,23.708820,120.427081,1,15
3,1,MAPS,5.1.8,9E65F90B244F,2017-12-29,21:35:44,LinkIt_Smart_7688_Duo,32727836,19.74,94.39,1018.84,32,49,63,25.65,58.67,23.708820,120.427081,1,15
3,1,MAPS,5.1.8,9E65F90B244F,2017-12-29,21:40:40,LinkIt_Smart_7688_Duo,33024094,19.87,93.93,1018.83,32,52,70,25.83,58.22,23.708820,120.427081,1,15
3,1,MAPS,5.1.8,9E65F90B244F,2017-12-29,21:41:39,LinkIt_Smart_7688_Duo,33083305,19.90,93.83,1018.83,33,51,65,25.86,58.13,23.708820,120.427081,1,15
3,1,MAPS,5.1.8,9E65F90B244F,2017-12-29,21:45:36,LinkIt_Smart_7688_Duo,33320589,20.09,93.21,1018.92,40,64,77,26.05,57.78,23.708820,120.427081,1,15
3,1,MAPS,5.1.8,9E65F90B244F,2017-12-29,21:53:36,LinkIt_Smart_7688_Duo,33800685,19.84,90.85,1018.80,32,51,66,26.27,56.11,23.708820,120.427081,1,15
3,1,MAPS,5.1.8,9E65F90B244F,2017-12-29,21:56:34,LinkIt_Smart_7688_Duo,33978456,19.71,92.00,1018.92,32,50,62,26.31,56.16,23.708820,120.427081,1,15
3,1,MAPS,5.1.8,9E65F90B244F,2017-12-29,21:59:32,LinkIt_Smart_7688_Duo,34156255,19.62,92.44,1018.89,33,51,67,26.32,55.99,23.708820,120.427081,1,15
3,1,MAPS,5.1.8,9E65F90B244F,2017-12-29,22:00:31,LinkIt_Smart_7688_Duo,34215540,19.65,92.62,1018.90,33,50,66,26.31,56.05,23.708820,120.427081,1,15
3,1,MAPS,5.1.8,9E65F90B244F,2017-12-29,22:02:30,LinkIt_Smart_7688_Duo,34333982,19.76,93.07,1018.85,33,50,65,26.31,56.23,23.708820,120.427081,1,15
3,1,MAPS,5.1.8,9E65F90B244F,2017-12-29,22:03:29,LinkIt_Smart_7688_Duo,34393221,19.81,92.95,1018.84,32,49,62,26.30,56.37,23.708820,120.427081,1,15
3,1,MAPS,5.1.8,9E65F90B244F,2017-12-29,22:04:28,LinkIt_Smart_7688_Duo,34452475,19.83,92.88,1018.82,32,51,64,26.24,56.64,25.743596,123.471476,1,15
3,1,MAPS,5.1.8,9E65F90B244F,2017-12-29,22:05:27,LinkIt_Smart_7688_Duo,34511747,19.84,92.72,1018.86,33,51,65,26.19,56.75,23.708820,120.427081,1,15
3,1,MAPS,5.1.8,9E65F90B244F,2017-12-29,22:08:25,LinkIt_Smart_7688_Duo,34689525,19.95,92.75,1018.91,32,50,63,26.09,57.19,23.708820,120.427081,1,15
3,1,MAPS,5.1.8,9E65F90B244F,2017-12-29,22:12:22,LinkIt_Smart_7688_Duo,34926589,19.69,91.21,1018.93,34,54,70,26.18,56.05,23.708820,120.427081,1,15
3,1,MAPS,5.1.8,9E65F90B244F,2017-12-29,22:14:21,LinkIt_Smart_7688_Duo,35045144,19.70,91.94,1018.92,37,56,70,26.23,56.05,23.708820,120.427081,1,15
3,1,MAPS,5.1.8,9E65F90B244F,2017-12-29,22:16:19,LinkIt_Smart_7688_Duo,35163717,19.58,91.48,1018.89,36,55,68,26.26,55.52,23.708820,120.427081,1,15
3,1,MAPS,5.1.8,9E65F90B244F,2017-12-29,22:19:17,LinkIt_Smart_7688_Duo,35341549,19.39,91.58,1018.94,31,49,64,26.21,55.31,23.708820,120.427081,1,15
3,1,MAPS,5.1.8,9E65F90B244F,2017-12-29,22:21:16,LinkIt_Smart_7688_Duo,35460042,19.23,91.88,1018.92,30,48,62,26.10,55.43,23.708820,120.427081,1,15
3,1,MAPS,5.1.8,9E65F90B244F,2017-12-29,22:22:15,LinkIt_Smart_7688_Duo,35519334,19.16,92.08,1018.93,31,48,62,26.04,55.43,23.708820,120.427081,1,15
3,1,MAPS,5.1.8,9E65F90B244F,2017-12-29,22:25:13,LinkIt_Smart_7688_Duo,35696992,19.00,93.21,1018.94,31,49,64,25.77,56.11,23.708820,120.427081,1,15
3,1,MAPS,5.1.8,9E65F90B244F,2017-12-29,22:26:12,LinkIt_Smart_7688_Duo,35756265,18.98,93.68,1018.95,32,51,67,25.69,56.52,23.708820,120.427081,1,15
3,1,MAPS,5.1.8,9E65F90B244F,2017-12-29,22:27:11,LinkIt_Smart_7688_Duo,35815555,18.97,94.02,1018.97,34,52,68,25.62,56.87,23.708820,120.427081,1,15
3,1,MAPS,5.1.8,9E65F90B244F,2017-12-29,22:30:09,LinkIt_Smart_7688_Duo,35993399,19.00,95.09,1019.00,36,55,72,25.49,57.78,25.743596,123.471476,1,15
3,1,MAPS,5.1.8,9E65F90B244F,2017-12-29,22:32:08,LinkIt_Smart_7688_Duo,36111933,19.03,95.11,1018.97,33,50,62,25.53,57.55,23.708820,120.427081,1,15
3,1,MAPS,5.1.8,9E65F90B244F,2017-12-29,22:33:07,LinkIt_Smart_7688_Duo,36171200,19.03,95.01,1018.99,32,50,64,25.56,57.34,23.708820,120.427081,1,15
3,1,MAPS,5.1.8,9E65F90B244F,2017-12-29,22:37:04,LinkIt_Smart_7688_Duo,36408170,19.15,94.85,1018.95,31,48,61,25.60,57.13,23.708820,120.427081,1,15
3,1,MAPS,5.1.8,9E65F90B244F,2017-12-29,22:42:59,LinkIt_Smart_7688_Duo,36763697,18.99,93.02,1019.05,31,48,63,25.62,56.32,25.743596,123.471476,1,15
3,1,MAPS,5.1.8,9E65F90B244F,2017-12-29,22:45:57,LinkIt_Smart_7688_Duo,36941428,18.63,93.36,1019.09,32,49,64,25.37,56.26,23.708820,120.427081,1,15
3,1,MAPS,5.1.8,9E65F90B244F,2017-12-29,22:46:56,LinkIt_Smart_7688_Duo,37000704,18.54,93.44,1019.09,31,49,63,25.33,56.26,23.708820,120.427081,1,15
3,1,MAPS,5.1.8,9E65F90B244F,2017-12-29,22:49:54,LinkIt_Smart_7688_Duo,37178529,18.37,94.49,1019.11,33,50,66,25.14,56.87,23.708820,120.427081,1,15
3,1,MAPS,5.1.8,9E65F90B244F,2017-12-29,22:52:52,LinkIt_Smart_7688_Duo,37356310,18.29,95.21,1019.16,34,52,68,25.00,57.28,23.708820,120.427081,1,15
3,1,MAPS,5.1.8,9E65F90B244F,2017-12-29,22:54:50,LinkIt_Smart_7688_Duo,37474766,18.22,95.42,1019.17,33,50,62,24.95,57.37,23.708820,120.427081,1,15
3,1,MAPS,5.1.8,9E65F90B244F,2017-12-29,22:55:50,LinkIt_Smart_7688_Duo,37533974,18.21,95.62,1019.18,34,51,64,24.92,57.45,25.743596,123.471476,1,15
3,1,MAPS,5.1.8,9E65F90B244F,2017-12-29,22:57:48,LinkIt_Smart_7688_Duo,37652490,18.13,95.90,1019.14,33,50,69,24.82,57.66,23.708820,120.427081,1,15
3,1,MAPS,5.1.8,9E65F90B244F,2017-12-29,23:02:45,LinkIt_Smart_7688_Duo,37948776,18.11,97.08,1019.18,34,51,66,24.59,58.66,23.708820,120.427081,1,15
3,1,MAPS,5.1.8,9E65F90B244F,2017-12-29,23:03:44,LinkIt_Smart_7688_Duo,38008072,18.10,97.21,1019.22,33,51,65,24.59,58.71,23.708820,120.427081,1,15
3,1,MAPS,5.1.8,9E65F90B244F,2017-12-29,23:06:42,LinkIt_Smart_7688_Duo,38185824,18.01,97.27,1019.24,34,52,65,24.58,58.57,23.708820,120.427081,1,15
3,1,MAPS,5.1.8,9E65F90B244F,2017-12-29,23:08:40,LinkIt_Smart_7688_Duo,38304366,17.96,97.44,1019.28,34,53,71,24.54,58.60,25.743596,123.471476,1,15
3,1,MAPS,5.1.8,9E65F90B244F,2017-12-29,23:17:34,LinkIt_Smart_7688_Duo,38837868,18.03,98.71,1019.27,37,60,75,24.53,59.38,23.708820,120.427081,1,15
3,1,MAPS,5.1.8,9E65F90B244F,2017-12-29,23:19:32,LinkIt_Smart_7688_Duo,38956478,18.05,98.88,1019.25,36,57,71,24.54,59.48,23.708820,120.427081,1,15
3,1,MAPS,5.1.8,9E65F90B244F,2017-12-29,23:20:32,LinkIt_Smart_7688_Duo,39015792,18.06,98.90,1019.26,39,63,76,24.54,59.44,23.708820,120.427081,1,15
3,1,MAPS,5.1.8,9E65F90B244F,2017-12-29,23:22:30,LinkIt_Smart_7688_Duo,39134373,18.06,99.02,1019.25,37,60,76,24.54,59.51,23.708820,120.427081,1,15
3,1,MAPS,5.1.8,9E65F90B244F,2017-12-29,23:24:29,LinkIt_Smart_7688_Duo,39252944,18.09,99.25,1019.26,38,62,76,24.56,59.62,23.708820,120.427081,1,15
3,1,MAPS,5.1.8,9E65F90B244F,2017-12-29,23:28:26,LinkIt_Smart_7688_Duo,39490107,18.11,99.49,1019.30,37,62,78,24.58,59.65,23.708820,120.427081,1,15
3,1,MAPS,5.1.8,9E65F90B244F,2017-12-29,23:31:24,LinkIt_Smart_7688_Duo,39668051,18.21,99.83,1019.35,39,63,78,24.59,59.89,23.708820,120.427081,1,15
3,1,MAPS,5.1.8,9E65F90B244F,2017-12-29,23:33:22,LinkIt_Smart_7688_Duo,39786590,18.29,99.89,1019.37,38,66,80,24.65,59.89,23.708820,120.427081,1,15
3,1,MAPS,5.1.8,9E65F90B244F,2017-12-29,23:34:22,LinkIt_Smart_7688_Duo,39845888,18.33,99.88,1019.40,38,61,78,24.70,59.86,25.743596,123.471476,1,15
3,1,MAPS,5.1.8,9E65F90B244F,2017-12-29,23:35:21,LinkIt_Smart_7688_Duo,39905159,18.31,99.53,1019.45,37,62,76,24.72,59.59,23.708820,120.427081,1,15
3,1,MAPS,5.1.8,9E65F90B244F,2017-12-29,23:42:16,LinkIt_Smart_7688_Duo,40320249,18.41,99.65,1019.54,39,61,77,24.80,59.57,23.708820,120.427081,1,15
3,1,MAPS,5.1.8,9E65F90B244F,2017-12-29,23:43:15,LinkIt_Smart_7688_Duo,40379527,18.49,99.92,1019.55,42,65,79,24.84,59.74,23.708820,120.427081,1,15
3,1,MAPS,5.1.8,9E65F90B244F,2017-12-29,23:44:15,LinkIt_Smart_7688_Duo,40438855,18.49,99.63,1019.52,39,59,74,24.89,59.60,23.708820,120.427081,1,15
3,1,MAPS,5.1.8,9E65F90B244F,2017-12-29,23:47:13,LinkIt_Smart_7688_Duo,40616896,18.63,99.61,1019.55,46,71,79,25.05,59.45,25.743596,123.471476,1,15
3,1,MAPS,5.1.8,9E65F90B244F,2017-12-29,23:50:11,LinkIt_Smart_7688_Duo,40794828,18.72,99.18,1019.55,39,60,75,25.22,58.93,23.708820,120.427081,1,15
3,1,MAPS,5.1.8,9E65F90B244F,2017-12-29,23:57:06,LinkIt_Smart_7688_Duo,41209853,19.07,98.86,1019.56,40,65,76,25.59,58.51,23.708820,120.427081,1,15
3,1,MAPS,5.1.8,9E65F90B244F,2017-12-29,23:58:05,LinkIt_Smart_7688_Duo,41269178,19.15,98.86,1019.55,48,71,78,25.64,58.46,23.708820,120.427081,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,00:02:17,LinkIt_Smart_7688_Duo,3129634246,-143.93,72.14,517.62,63,82,101,25.29,58.79,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,00:05:14,LinkIt_Smart_7688_Duo,3129811427,-143.93,71.17,517.05,59,81,92,25.38,58.58,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,00:13:06,LinkIt_Smart_7688_Duo,3130283710,-143.93,69.32,516.60,61,84,103,25.82,57.15,25.743596,123.471476,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,00:17:02,LinkIt_Smart_7688_Duo,3130519799,-143.93,69.98,516.44,58,77,92,25.87,57.56,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,00:20:58,LinkIt_Smart_7688_Duo,3130755940,-143.93,70.23,515.08,52,72,92,26.01,57.41,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,00:22:57,LinkIt_Smart_7688_Duo,3130874066,-143.93,69.32,514.83,51,69,88,26.07,57.00,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,00:24:55,LinkIt_Smart_7688_Duo,3130992185,-143.93,68.58,514.90,57,78,89,26.10,56.88,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,00:28:51,LinkIt_Smart_7688_Duo,3131228225,-143.93,68.79,514.20,49,68,84,26.36,56.71,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,00:29:50,LinkIt_Smart_7688_Duo,3131287248,-143.93,68.65,514.42,53,72,84,26.37,56.36,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,00:30:49,LinkIt_Smart_7688_Duo,3131346235,-143.93,68.60,514.62,49,72,84,26.39,56.39,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,00:34:45,LinkIt_Smart_7688_Duo,3131582353,-143.93,68.08,514.87,52,72,88,26.49,55.71,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,00:38:41,LinkIt_Smart_7688_Duo,3131818465,-143.93,68.69,515.36,53,73,91,26.49,55.68,25.743596,123.471476,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,00:40:39,LinkIt_Smart_7688_Duo,3131936518,-143.93,68.67,516.03,54,74,87,26.42,55.47,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,00:46:33,LinkIt_Smart_7688_Duo,3132290758,-143.93,68.42,515.24,57,77,91,26.35,55.68,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,00:48:31,LinkIt_Smart_7688_Duo,3132408735,-143.93,68.46,515.45,57,81,103,26.25,56.03,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,00:49:30,LinkIt_Smart_7688_Duo,3132467783,-143.93,68.95,514.85,56,79,89,26.20,56.59,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,00:52:27,LinkIt_Smart_7688_Duo,3132644886,-143.93,68.07,513.53,53,73,89,26.28,56.71,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,00:53:26,LinkIt_Smart_7688_Duo,3132703883,-143.93,67.87,513.78,51,72,89,26.32,56.42,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,00:55:24,LinkIt_Smart_7688_Duo,3132821901,-143.93,67.27,513.65,53,76,95,26.35,55.97,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,00:59:20,LinkIt_Smart_7688_Duo,3133057947,-143.93,67.26,512.83,57,78,93,26.39,56.18,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,01:01:18,LinkIt_Smart_7688_Duo,3133175992,-143.93,66.86,511.87,53,78,96,26.43,56.36,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,01:02:18,LinkIt_Smart_7688_Duo,3133235032,-143.93,66.72,512.05,59,84,104,26.47,56.50,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,01:03:17,LinkIt_Smart_7688_Duo,3133294065,-143.93,66.51,513.07,57,80,97,26.45,55.65,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,01:04:16,LinkIt_Smart_7688_Duo,3133353056,-143.93,66.58,512.67,55,74,84,26.42,55.77,25.743596,123.471476,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,01:05:15,LinkIt_Smart_7688_Duo,3133412098,-143.93,66.90,512.61,56,80,96,26.39,55.97,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,01:06:14,LinkIt_Smart_7688_Duo,3133471109,-143.93,66.50,512.43,53,72,84,26.49,55.82,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,01:09:11,LinkIt_Smart_7688_Duo,3133648117,-143.93,65.92,511.76,53,72,86,26.56,55.50,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,01:13:07,LinkIt_Smart_7688_Duo,3133884307,-143.93,65.63,511.62,52,75,88,26.57,55.23,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,01:20:59,LinkIt_Smart_7688_Duo,3134356498,-143.93,64.72,510.42,51,72,87,26.60,55.15,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,01:21:58,LinkIt_Smart_7688_Duo,3134415497,-143.93,63.56,510.27,48,69,82,26.64,54.97,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,01:23:56,LinkIt_Smart_7688_Duo,3134533578,-143.93,63.34,510.13,48,70,86,26.73,54.26,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,01:28:51,LinkIt_Smart_7688_Duo,3134828623,-143.93,61.21,506.15,46,67,81,26.84,54.26,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,01:32:47,LinkIt_Smart_7688_Duo,3135064627,-143.93,59.15,505.41,44,59,79,27.14,52.75,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,01:36:43,LinkIt_Smart_7688_Duo,3135300708,-143.93,59.66,505.17,46,63,77,27.29,52.52,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,01:39:40,LinkIt_Smart_7688_Duo,3135477682,-143.93,58.48,503.04,46,64,80,27.50,52.04,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,01:40:39,LinkIt_Smart_7688_Duo,3135536650,-143.93,58.57,502.58,42,61,79,27.57,51.86,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,01:41:38,LinkIt_Smart_7688_Duo,3135595616,-143.93,58.15,501.14,42,60,77,27.66,52.04,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,01:43:36,LinkIt_Smart_7688_Duo,3135713597,-143.93,57.46,500.02,46,64,78,27.81,52.01,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,01:44:35,LinkIt_Smart_7688_Duo,3135772622,-143.93,57.40,500.47,46,64,83,27.89,51.78,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,01:46:33,LinkIt_Smart_7688_Duo,3135890583,-143.93,57.46,500.09,44,59,78,28.06,51.17,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,01:47:32,LinkIt_Smart_7688_Duo,3135949572,-143.93,57.52,499.65,48,64,78,28.15,51.30,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,01:52:27,LinkIt_Smart_7688_Duo,3136244838,-143.93,58.59,501.49,60,80,97,28.21,50.72,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,01:53:26,LinkIt_Smart_7688_Duo,3136303900,-143.93,57.91,501.69,65,88,104,28.17,50.89,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,01:56:24,LinkIt_Smart_7688_Duo,3136481128,-143.93,58.87,502.04,58,80,95,28.05,51.36,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,01:58:22,LinkIt_Smart_7688_Duo,3136599232,-143.93,58.95,502.50,53,74,92,28.00,51.75,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,01:59:21,LinkIt_Smart_7688_Duo,3136658262,-143.93,59.17,502.00,54,78,95,27.97,51.92,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,02:00:20,LinkIt_Smart_7688_Duo,3136717312,-143.93,59.42,501.58,58,78,94,27.95,52.07,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,02:04:16,LinkIt_Smart_7688_Duo,3136953403,-143.93,59.25,502.08,51,71,83,27.87,51.83,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,02:06:14,LinkIt_Smart_7688_Duo,3137071493,-143.93,58.77,501.34,58,82,90,27.86,51.95,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,02:07:13,LinkIt_Smart_7688_Duo,3137130563,-143.93,58.49,501.90,56,74,84,27.86,51.72,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,02:09:11,LinkIt_Smart_7688_Duo,3137248614,-143.93,58.15,500.77,51,73,85,27.94,51.80,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,02:11:09,LinkIt_Smart_7688_Duo,3137366671,-143.93,58.04,500.84,56,76,90,27.98,51.53,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,02:13:07,LinkIt_Smart_7688_Duo,3137484787,-143.93,57.93,499.23,52,75,88,28.03,51.86,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,02:19:01,LinkIt_Smart_7688_Duo,3137838895,-143.93,57.06,498.73,52,70,88,28.24,51.03,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,02:20:59,LinkIt_Smart_7688_Duo,3137956937,-143.93,56.47,499.06,50,70,81,28.25,50.69,25.743596,123.471476,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,02:24:56,LinkIt_Smart_7688_Duo,3138193088,-143.93,56.02,499.66,52,74,91,28.16,50.32,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,02:28:52,LinkIt_Smart_7688_Duo,3138429274,-143.93,56.11,499.04,49,66,86,28.25,50.39,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,02:33:47,LinkIt_Smart_7688_Duo,3138724468,-143.93,55.48,497.50,49,69,83,28.17,50.46,25.743596,123.471476,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,02:37:43,LinkIt_Smart_7688_Duo,3138960717,-143.93,54.70,495.99,52,73,89,28.27,50.55,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,02:41:39,LinkIt_Smart_7688_Duo,3139196856,-143.93,54.71,494.85,51,73,90,28.41,50.34,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,02:47:34,LinkIt_Smart_7688_Duo,3139551182,-143.93,54.37,494.50,53,70,84,28.54,50.11,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,02:48:33,LinkIt_Smart_7688_Duo,3139610214,-143.93,53.99,494.48,51,69,91,28.56,49.94,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,02:49:32,LinkIt_Smart_7688_Duo,3139669215,-143.93,54.55,494.93,48,67,87,28.57,49.84,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,02:55:26,LinkIt_Smart_7688_Duo,3140023373,-143.93,53.48,492.52,55,75,91,28.83,49.48,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,02:58:23,LinkIt_Smart_7688_Duo,3140200572,-143.93,51.07,490.57,53,70,88,28.95,48.47,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,02:59:22,LinkIt_Smart_7688_Duo,3140259592,-143.93,51.96,491.41,49,68,84,29.02,48.73,25.743596,123.471476,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,03:03:18,LinkIt_Smart_7688_Duo,3140495761,-143.93,52.43,492.24,51,69,89,29.07,48.80,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,03:04:17,LinkIt_Smart_7688_Duo,3140554743,-143.93,53.02,492.53,51,69,82,29.08,48.44,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,03:06:15,LinkIt_Smart_7688_Duo,3140672919,-143.93,51.80,491.17,53,69,84,29.12,48.23,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,03:08:13,LinkIt_Smart_7688_Duo,3140791040,-143.93,50.05,489.69,49,66,81,29.15,47.09,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,03:10:12,LinkIt_Smart_7688_Duo,3140909094,-143.93,49.05,488.75,47,63,77,29.23,46.70,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,03:11:11,LinkIt_Smart_7688_Duo,3140968159,-143.93,49.87,489.72,52,69,81,29.29,47.45,23.8116,120.6256,1,15
